"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,0.904873303585013,0.421,0.194,0,"5","EFR3A"
0,0.903448614125261,0.515,0.145,0,"5","APBB1IP"
0,0.902192997485844,0.35,0.094,0,"5","DOCK10"
0,0.899771621550459,0.259,0.126,0,"5","TRMT1"
0,0.897843776454939,0.299,0.135,0,"5","FLII"
0,0.897246287441338,0.83,0.468,0,"5","SDCBP"
0,0.895465646334383,0.261,0.145,0,"5","WWP1"
0,0.894726242686955,0.969,0.843,0,"5","OAZ1"
0,0.888205043739845,0.704,0.23,0,"5","CD53"
0,0.886374277870995,0.696,0.305,0,"5","UCP2"
0,0.886331207816881,0.501,0.252,0,"5","SNX5"
0,0.886285238778546,0.536,0.28,0,"5","PEA15"
0,0.885671717441064,0.304,0.107,0,"5","GIT2"
0,0.884930962838895,0.314,0.155,0,"5","SRD5A3"
0,0.884595911888597,0.677,0.232,0,"5","LCP1"
0,0.88310902776779,0.455,0.198,0,"5","ETS2"
0,0.882844322216655,0.431,0.181,0,"5","ELL2"
0,0.882650296673778,0.737,0.413,0,"5","CHCHD10"
0,0.881895569794464,0.263,0.133,0,"5","HSD17B4"
0,0.880474523573923,0.267,0.13,0,"5","SLC5A3"
0,0.879952615127747,0.342,0.119,0,"5","GBP5"
0,0.879471606628016,0.291,0.127,0,"5","GOLIM4"
0,0.878036481826991,0.605,0.315,0,"5","PTTG1IP"
0,0.875461333491926,0.359,0.185,0,"5","WARS"
0,0.874668154519887,0.358,0.156,0,"5","EPS15"
0,0.870789017616965,0.757,0.474,0,"5","RHOB"
0,0.870172055947656,0.378,0.175,0,"5","MAP3K2"
0,0.869235829461389,0.632,0.299,0,"5","CRTAP"
0,0.868972738919512,0.47,0.238,0,"5","ERP44"
0,0.868275482566804,0.581,0.225,0,"5","PPP1R18"
0,0.865436443887714,0.261,0.12,0,"5","PLOD1"
0,0.861936351218374,0.33,0.145,0,"5","SFT2D2"
0,0.858745225468338,0.576,0.299,0,"5","TGOLN2"
0,0.853267046563807,0.813,0.524,0,"5","CAPZB"
0,0.852804181507005,0.304,0.107,0,"5","MX2"
0,0.847550286785053,0.681,0.371,0,"5","ID2"
0,0.845339783810827,0.337,0.131,0,"5","GAS6"
0,0.840230200445051,0.452,0.219,0,"5","LTBR"
0,0.839100614415594,0.323,0.088,0,"5","GPX3"
0,0.838999639700761,0.301,0.126,0,"5","CMIP"
0,0.835068685744676,0.25,0.118,0,"5","PACSIN2"
0,0.83450369667035,0.361,0.167,0,"5","NMI"
0,0.834323584566662,0.309,0.098,0,"5","PPM1M"
0,0.83370421118768,0.281,0.13,0,"5","DUSP6"
0,0.829351798978946,0.286,0.118,0,"5","PAPD4"
0,0.827975976654058,0.622,0.316,0,"5","RNF149"
0,0.827889690954219,0.505,0.261,0,"5","VTI1B"
0,0.825240113152097,0.803,0.544,0,"5","HERPUD1"
0,0.823400858818686,0.301,0.15,0,"5","SIL1"
0,0.822750022633766,0.671,0.376,0,"5","DPP7"
0,0.82263983617011,0.654,0.379,0,"5","LAMP1"
0,0.822281587634962,0.402,0.211,0,"5","TPD52L2"
0,0.821628133197478,0.293,0.123,0,"5","GGA2"
0,0.821336779202477,0.658,0.398,0,"5","TALDO1"
0,0.820231352450897,0.316,0.161,0,"5","ATF6"
0,0.819870222729855,0.581,0.325,0,"5","MAT2A"
0,0.817311038982158,0.338,0.174,0,"5","SNAP29"
0,0.816222949376716,0.332,0.162,0,"5","TUBGCP2"
0,0.814500465571358,0.303,0.15,0,"5","ACOT13"
0,0.811625153549469,0.25,0.141,0,"5","RMDN3"
0,0.81139244253849,0.42,0.145,0,"5","SMAP2"
0,0.809816332369212,0.393,0.193,0,"5","TMEM30A"
0,0.808835123006952,0.373,0.181,0,"5","CTBS"
0,0.806775315156269,0.729,0.438,0,"5","LAMTOR1"
0,0.804293275581599,0.261,0.119,0,"5","AKIP1"
0,0.80354936564192,0.383,0.179,0,"5","ADAM10"
0,0.802383543791809,0.374,0.099,0,"5","SELPLG"
0,0.802349777711345,0.736,0.454,0,"5","NOP10"
0,0.802249339963597,0.847,0.404,0,"5","COTL1"
0,0.802102304831897,0.758,0.485,0,"5","CLTA"
0,0.79971086756585,0.945,0.746,0,"5","DUSP1"
0,0.799305750856812,0.279,0.139,0,"5","ZNF330"
0,0.797240252422837,0.999,0.969,0,"5","TMSB4X"
0,0.796799099963257,0.25,0.119,0,"5","TBC1D9B"
0,0.796054358254254,0.469,0.13,0,"5","WAS"
0,0.795896985577719,0.91,0.646,0,"5","GPX4"
0,0.795454387210713,0.391,0.148,0,"5","FOXN3"
0,0.793018872698595,0.756,0.55,0,"5","PSME2"
0,0.791414742215162,0.314,0.147,0,"5","TCF12"
0,0.788565320534749,0.528,0.252,0,"5","MAP3K8"
0,0.786084083497155,0.462,0.224,0,"5","TMBIM1"
0,0.785911355877932,0.486,0.235,0,"5","TAOK3"
0,0.783725380366789,0.588,0.325,0,"5","RAB10"
0,0.781876062124225,0.25,0.102,0,"5","ARHGEF2"
0,0.781823942267723,0.604,0.221,0,"5","GLIPR1"
0,0.781648134504592,0.325,0.148,0,"5","ASAP1"
0,0.780594652244223,0.345,0.165,0,"5","USP9X"
0,0.779532153058404,0.484,0.247,0,"5","RAB8A"
0,0.779242775936061,0.618,0.353,0,"5","TKT"
0,0.777261260455097,0.671,0.376,0,"5","LAMTOR2"
0,0.777260076402414,0.907,0.708,0,"5","ARPC2"
0,0.773267804835271,0.439,0.212,0,"5","MX1"
0,0.770002419720262,0.381,0.183,0,"5","STX12"
0,0.768673118028647,0.992,0.975,0,"5","TMSB10"
0,0.76083040214228,0.251,0.129,0,"5","PHACTR4"
0,0.759354856808238,0.359,0.195,0,"5","NUFIP2"
0,0.757932926951311,0.269,0.139,0,"5","CYB561A3"
0,0.755592595754537,0.396,0.211,0,"5","GUSB"
0,0.754983719774653,0.718,0.428,0,"5","CANX"
0,0.754353087217874,0.669,0.38,0,"5","CAPZA2"
0,0.751874681468203,0.614,0.379,0,"5","NFKBIZ"
0,0.751469405908943,0.38,0.198,0,"5","AGPAT2"
0,0.748754257871318,0.363,0.141,0,"5","SAMD9L"
0,0.745825734759959,0.6,0.346,0,"5","NUCB1"
0,0.745494048298799,0.529,0.308,0,"5","LRPAP1"
0,0.744658917657302,0.254,0.121,0,"5","HAUS4"
0,0.744218915681563,0.255,0.135,0,"5","IRS2"
0,0.741044266529097,0.947,0.782,0,"5","SH3BGRL3"
0,0.740978274534418,0.269,0.144,0,"5","PTPN12"
0,0.739989324756327,0.298,0.162,0,"5","UBE2R2"
0,0.738751883757436,0.639,0.398,0,"5","RNH1"
0,0.738581162397975,0.408,0.197,0,"5","IFI35"
0,0.73847072042677,0.622,0.31,0,"5","OSTF1"
0,0.738332264435166,0.568,0.22,0,"5","TGFB1"
0,0.737448411145649,0.697,0.439,0,"5","RAB7A"
0,0.735339413214834,0.56,0.194,0,"5","TNFRSF1B"
0,0.734845428894033,0.317,0.153,0,"5","NUMB"
0,0.730499696873311,0.378,0.196,0,"5","CACUL1"
0,0.727409868883823,0.64,0.172,0,"5","A2M"
0,0.721597828739745,0.289,0.153,0,"5","LARP1"
0,0.721349770317209,0.83,0.529,0,"5","GADD45B"
0,0.719116381019502,0.32,0.17,0,"5","SPNS1"
0,0.718178350194373,0.333,0.174,0,"5","TOR3A"
0,0.716897600770823,0.326,0.173,0,"5","ARF3"
0,0.715136414360954,0.912,0.705,0,"5","YBX1"
0,0.714592280501755,0.36,0.18,0,"5","ZDHHC12"
0,0.713322549875548,0.339,0.171,0,"5","APIP"
0,0.712005622104835,0.34,0.18,0,"5","BLOC1S6"
0,0.706406915088858,0.488,0.259,0,"5","AGTRAP"
0,0.70626397110323,0.53,0.271,0,"5","POLD4"
0,0.705236428815024,0.294,0.124,0,"5","ZNF267"
0,0.704617767367603,0.781,0.503,0,"5","SNX3"
0,0.703163447346609,0.45,0.235,0,"5","LSM10"
0,0.702574621411514,0.574,0.3,0,"5","CFLAR"
0,0.701865015778634,0.964,0.558,0,"5","SRGN"
0,0.700105644364946,0.633,0.226,0,"5","SERPING1"
0,0.699110772679898,0.319,0.183,0,"5","CTNND1"
0,0.696586739088678,0.51,0.283,0,"5","OS9"
0,0.696342893404858,0.373,0.194,0,"5","ZNF106"
0,0.69623573266404,0.311,0.147,0,"5","GGA1"
0,0.695032933819776,0.507,0.252,0,"5","EIF4EBP1"
0,0.694438242082811,0.515,0.236,0,"5","TNFRSF14"
0,0.691170864735532,0.741,0.455,0,"5","CAP1"
0,0.690556324446928,0.85,0.632,0,"5","ATP6V0E1"
0,0.689626255035272,0.343,0.115,0,"5","GALM"
0,0.689236072671942,0.272,0.135,0,"5","RHOBTB3"
0,0.688668612051433,0.474,0.246,0,"5","DBNL"
0,0.684710664241468,0.59,0.327,0,"5","BAX"
0,0.684480568098782,0.346,0.149,0,"5","PHACTR2"
0,0.682845180901585,0.544,0.3,0,"5","SSR1"
0,0.682622555538682,0.435,0.239,0,"5","JOSD2"
0,0.680570819172011,0.37,0.204,0,"5","FAM120A"
0,0.67909616061509,0.925,0.737,0,"5","RHOA"
0,0.678760344572518,0.358,0.164,0,"5","SWAP70"
0,0.6771219026299,0.293,0.152,0,"5","PPP1R15B"
0,0.676995140617791,0.587,0.312,0,"5","RAP1A"
0,0.675325723453853,0.386,0.19,0,"5","CDV3"
0,0.674780866827717,0.442,0.111,0,"5","GPR65"
0,0.673191231635759,0.402,0.211,0,"5","C6orf1"
0,0.672296042698383,0.55,0.295,0,"5","SMS"
0,0.672045364761375,0.847,0.687,0,"5","PRDX1"
0,0.670664322824465,0.321,0.154,0,"5","SPATS2L"
0,0.669961695466396,0.39,0.123,0,"5","RCSD1"
0,0.66948431493522,0.841,0.574,0,"5","ANXA2"
0,0.668434325892778,0.477,0.224,0,"5","IFI27L2"
0,0.667654501649979,0.518,0.251,0,"5","PSMB10"
0,0.666706648250998,0.707,0.408,0,"5","ATF3"
0,0.664978969178064,0.332,0.135,0,"5","CD58"
0,0.663693098090471,0.307,0.126,0,"5","BACH1"
0,0.661934134504855,0.966,0.862,0,"5","PFN1"
0,0.661061753523041,0.251,0.13,0,"5","WDR26"
0,0.660734176122027,0.486,0.208,0,"5","TACC1"
0,0.659310615490278,0.291,0.151,0,"5","TRIP12"
0,0.658203168593946,0.478,0.253,0,"5","CISD3"
0,0.655651485740379,0.261,0.13,0,"5","CTD-2336O2.1"
0,0.655602876125945,0.612,0.272,0,"5","CEBPD"
0,0.655566947512186,0.456,0.188,0,"5","HSD17B11"
0,0.655490546397749,0.551,0.198,0,"5","CARD16"
0,0.6554542098266,0.326,0.169,0,"5","SVBP"
0,0.655345597793745,0.368,0.168,0,"5","VPS13C"
0,0.649447258407885,0.675,0.435,0,"5","CALM3"
0,0.648368930299797,0.536,0.287,0,"5","ACAP2"
0,0.647984173869221,0.854,0.603,0,"5","TPM3"
0,0.647785576324258,0.614,0.364,0,"5","FLOT1"
0,0.647010633855497,0.744,0.471,0,"5","TMEM219"
0,0.645966896343652,0.304,0.141,0,"5","IKBIP"
0,0.645394769198269,0.46,0.238,0,"5","MAX"
0,0.64532254959495,0.433,0.188,0,"5","IFI44L"
0,0.644462438976931,0.54,0.337,0,"5","ARL5A"
0,0.644461093590952,0.557,0.316,0,"5","SFT2D1"
0,0.640421332795672,0.335,0.188,0,"5","BCL2L1"
0,0.638753252818736,0.425,0.214,0,"5","SEC14L1"
0,0.638522073270905,0.448,0.15,0,"5","DOCK8"
0,0.638506278402476,0.306,0.165,0,"5","FNDC3A"
0,0.63832128895623,0.536,0.286,0,"5","SPCS3"
0,0.637988608690796,0.253,0.131,0,"5","MAPKAP1"
0,0.637789357805074,0.368,0.188,0,"5","SCNM1"
0,0.636266765994195,0.455,0.24,0,"5","KLF2"
0,0.631082385811121,0.257,0.109,0,"5","SCD"
0,0.629112780340955,0.325,0.105,0,"5","SH3BP1"
0,0.62851575727019,0.362,0.155,0,"5","CYTH1"
0,0.627060676320576,0.298,0.091,0,"5","ARHGAP30"
0,0.623719210219571,0.827,0.571,0,"5","POMP"
0,0.623041404100101,0.369,0.165,0,"5","GLIPR2"
0,0.622329970871898,0.447,0.26,0,"5","SRA1"
0,0.621686545648439,0.375,0.201,0,"5","PARL"
0,0.620338563444265,0.327,0.186,0,"5","RNPEP"
0,0.616359562405255,0.275,0.148,0,"5","DERA"
0,0.614902028827808,0.28,0.149,0,"5","MAP3K11"
0,0.614346760944906,0.322,0.183,0,"5","GDE1"
0,0.613374774532241,0.41,0.211,0,"5","MGST2"
0,0.613160848409268,0.613,0.364,0,"5","SUMO3"
0,0.612129542530888,0.45,0.252,0,"5","APPL1"
0,0.611823233610194,0.415,0.227,0,"5","SNAP23"
0,0.607856282788412,0.393,0.193,0,"5","STARD3NL"
0,0.606927517382633,0.432,0.24,0,"5","FOSL2"
0,0.605316796157878,0.38,0.136,0,"5","SERPINB9"
0,0.602976299560436,0.526,0.347,0,"5","EIF4A3"
0,0.602226096313429,0.286,0.174,0,"5","FOXO3"
0,0.600669737363308,0.321,0.15,0,"5","SETX"
0,0.600093328920793,0.286,0.14,0,"5","RALB"
0,0.600037257662803,0.328,0.176,0,"5","MLX"
0,0.599899076586737,0.351,0.19,0,"5","BEX4"
0,0.598950509630214,0.332,0.172,0,"5","PARP9"
0,0.598694581252947,0.852,0.603,0,"5","GNG5"
0,0.597790836182271,0.569,0.338,0,"5","ADIPOR1"
0,0.597475552095403,0.448,0.257,0,"5","SDHB"
0,0.597060386224785,0.384,0.222,0,"5","CAPNS1"
0,0.596839699396977,0.287,0.144,0,"5","SLC29A1"
0,0.594135302639042,0.301,0.176,0,"5","OSBPL1A"
0,0.593341512761792,0.255,0.134,0,"5","TMEM33"
0,0.589637484844147,0.254,0.137,0,"5","NCSTN"
0,0.588533208091519,0.327,0.17,0,"5","ZDHHC24"
0,0.586945044215626,0.265,0.133,0,"5","MAP2K1"
0,0.586615152710668,0.436,0.225,0,"5","TMED5"
0,0.586464273763234,0.749,0.481,0,"5","PRR13"
0,0.581778203269222,0.266,0.144,0,"5","TAOK1"
0,0.577924821190846,0.34,0.201,0,"5","MKNK2"
0,0.577704934473119,0.413,0.236,0,"5","PFKL"
0,0.57510439025385,0.291,0.09,0,"5","GPRIN3"
0,0.575007561356168,0.307,0.175,0,"5","PTPMT1"
0,0.573507414200085,0.283,0.152,0,"5","MPDU1"
0,0.571714361054984,0.362,0.186,0,"5","MIS18BP1"
0,0.569119769955524,0.255,0.132,0,"5","PTEN"
0,0.567775666719394,0.259,0.137,0,"5","ARRDC3"
0,0.56638146302256,0.714,0.439,0,"5","HSBP1"
0,0.566195965406318,0.362,0.199,0,"5","UBE2E1"
0,0.563283771339274,0.575,0.334,0,"5","DNPH1"
0,0.562265871755489,0.297,0.16,0,"5","DESI1"
0,0.560875965143805,0.302,0.172,0,"5","BAZ2B"
0,0.560451219939987,0.257,0.123,0,"5","USP4"
0,0.557742788467472,0.673,0.267,0,"5","GPSM3"
0,0.557077197873574,0.4,0.215,0,"5","PTPN2"
0,0.555787413070986,0.446,0.231,0,"5","BNIP2"
0,0.552967797523839,0.351,0.208,0,"5","NDUFV3"
0,0.551224619537073,0.257,0.135,0,"5","ANO6"
0,0.550801068848239,0.265,0.138,0,"5","KCTD20"
0,0.550774229757876,0.349,0.194,0,"5","ODF3B"
0,0.550345210294596,0.33,0.179,0,"5","EEA1"
0,0.54890850491628,0.345,0.176,0,"5","EHD4"
0,0.545492720311365,0.601,0.386,0,"5","VPS29"
0,0.543188980247229,0.476,0.278,0,"5","NANS"
0,0.543083849575867,0.32,0.172,0,"5","C18orf32"
0,0.542071766223582,0.255,0.149,0,"5","WIPI1"
0,0.538218071115194,0.802,0.594,0,"5","FOSB"
0,0.538173611691366,0.515,0.297,0,"5","VASP"
0,0.536044845324332,0.334,0.183,0,"5","ARPC4"
0,0.535101474170805,0.698,0.278,0,"5","HCST"
0,0.534631606899115,0.37,0.227,0,"5","SPAG9"
0,0.534442583923664,0.423,0.195,0,"5","XAF1"
0,0.532825669682835,0.529,0.315,0,"5","MTPN"
0,0.532188309672281,0.772,0.516,0,"5","LAMTOR4"
0,0.528266965175151,0.568,0.267,0,"5","PRNP"
0,0.527464220867104,0.622,0.368,0,"5","RNF213"
0,0.527215011104033,0.47,0.268,0,"5","TMEM9B"
0,0.525681654178946,0.277,0.159,0,"5","TMEM60"
0,0.524918721373236,0.471,0.264,0,"5","ATP2B1"
0,0.523850296501233,0.592,0.347,0,"5","PAK2"
0,0.523504317388127,0.613,0.361,0,"5","UBE2L6"
0,0.519964053125865,0.848,0.61,0,"5","HSPB1"
0,0.517597352853411,0.347,0.13,0,"5","NFKBID"
0,0.515450988810959,0.263,0.116,0,"5","HMHA1"
0,0.51467787230732,0.613,0.385,0,"5","RNF181"
0,0.514349680205476,0.372,0.217,0,"5","PLIN3"
0,0.511203101182439,0.327,0.169,0,"5","FBXL5"
0,0.509873991959594,0.288,0.103,0,"5","ELMO1"
0,0.509221953761375,0.66,0.444,0,"5","BCAP31"
0,0.508622967414881,0.339,0.199,0,"5","NUB1"
0,0.508287392454334,0.306,0.158,0,"5","HELZ"
0,0.508151489861251,0.287,0.163,0,"5","PBRM1"
0,0.505644028365416,0.832,0.656,0,"5","CALR"
0,0.503975857698772,0.41,0.219,0,"5","DNMT1"
0,0.501197366406151,0.387,0.236,0,"5","ANXA4"
0,0.499018681291802,0.793,0.544,0,"5","UQCR10"
0,0.498574578807128,0.429,0.234,0,"5","PQLC3"
0,0.498353831155225,0.399,0.233,0,"5","FAM50A"
0,0.497492914782584,0.33,0.168,0,"5","RAB34"
0,0.497101255787532,0.379,0.209,0,"5","C20orf27"
0,0.496729845507419,0.582,0.352,0,"5","IQGAP1"
0,0.493584837573549,0.604,0.377,0,"5","TMEM147"
0,0.492845104870355,0.29,0.155,0,"5","RNF145"
0,0.492269170543816,0.453,0.272,0,"5","TXNDC12"
0,0.491242806898992,0.523,0.321,0,"5","RTN3"
0,0.489411894884971,0.281,0.163,0,"5","HK1"
0,0.487733814225172,0.407,0.224,0,"5","BLOC1S2"
0,0.485461922740505,0.295,0.153,0,"5","MIIP"
0,0.482614243658741,0.659,0.423,0,"5","C19orf60"
0,0.481753197615891,0.302,0.166,0,"5","DHRS4"
0,0.476565099545533,0.582,0.358,0,"5","NFE2L2"
0,0.476139134116765,0.636,0.397,0,"5","PGLS"
0,0.47226543482112,0.351,0.188,0,"5","KLF3"
0,0.470175170998684,0.354,0.185,0,"5","HPS1"
0,0.469370616521921,0.307,0.173,0,"5","FAM192A"
0,0.468776617622003,0.796,0.56,0,"5","NDUFB2"
0,0.466722587280718,0.444,0.242,0,"5","B4GALT1"
0,0.464786419906725,0.565,0.374,0,"5","HM13"
0,0.464673136380047,0.333,0.202,0,"5","RTCB"
0,0.463774387347696,0.992,0.966,0,"5","ACTB"
0,0.462126285821851,0.435,0.237,0,"5","SNX9"
0,0.461834000803689,0.386,0.219,0,"5","TMX1"
0,0.461375681440187,0.287,0.103,0,"5","FLI1"
0,0.461254589381298,0.4,0.24,0,"5","ETF1"
0,0.460738888909095,0.453,0.241,0,"5","AKIRIN2"
0,0.45883691529318,0.282,0.16,0,"5","QSOX1"
0,0.457493935896818,0.251,0.097,0,"5","RNF166"
0,0.455177590873953,0.492,0.254,0,"5","CASP4"
0,0.454049394746775,0.352,0.199,0,"5","CAT"
0,0.453683369577687,0.251,0.107,0,"5","TNF"
0,0.450862422611219,0.611,0.389,0,"5","APH1A"
0,0.447556017399947,0.686,0.452,0,"5","ACTR3"
0,0.447069098825994,0.405,0.216,0,"5","HTATIP2"
0,0.446153758872036,0.372,0.25,0,"5","BLOC1S1"
0,0.445549386245446,0.408,0.227,0,"5","TSPAN3"
0,0.443601014128483,0.556,0.323,0,"5","PCBD1"
0,0.440896382283077,0.379,0.19,0,"5","TSPAN14"
0,0.438792487787826,0.256,0.138,0,"5","TNKS2"
0,0.435246647282924,0.374,0.136,0,"5","LPXN"
0,0.434986488473309,0.402,0.215,0,"5","ABI1"
0,0.432404966465073,0.683,0.465,0,"5","ISCU"
0,0.43171355545828,0.411,0.272,0,"5","SNHG12"
0,0.426566017459784,0.54,0.304,0,"5","CAPZA1"
0,0.4260390711237,0.335,0.145,0,"5","LPIN2"
0,0.423233954198227,0.556,0.225,0,"5","WIPF1"
0,0.423003749642797,0.364,0.196,0,"5","RNASEH2B"
0,0.421669279624994,0.282,0.161,0,"5","USP36"
0,0.420999781877879,0.412,0.292,0,"5","RALA"
0,0.420906695543649,0.329,0.165,0,"5","ST3GAL1"
0,0.418792718410749,0.778,0.507,0,"5","SH3BGRL"
0,0.418650832665587,0.333,0.203,0,"5","SND1"
0,0.418368376087149,0.294,0.199,0,"5","WDR45B"
0,0.416987367999016,0.978,0.918,0,"5","SERF2"
0,0.416426628431395,0.695,0.468,0,"5","GNB2"
0,0.415608889232524,0.294,0.169,0,"5","JKAMP"
0,0.415186052667872,0.527,0.149,0,"5","ENG"
0,0.411253993983638,0.368,0.23,0,"5","WIPI2"
0,0.409954220616353,0.577,0.374,0,"5","TMEM179B"
0,0.409079242216375,0.953,0.856,0,"5","ATP5E"
0,0.408846719910211,0.289,0.177,0,"5","PAPSS1"
0,0.405803710679852,0.297,0.165,0,"5","MAP7D1"
0,0.405019955502488,0.397,0.237,0,"5","HEBP1"
0,0.404919842027024,0.468,0.292,0,"5","VPS35"
0,0.404140362481403,0.374,0.228,0,"5","SURF1"
0,0.403707954499988,0.464,0.212,0,"5","PRCP"
0,0.402894137855838,0.268,0.165,0,"5","TMEM259"
0,0.402637782769981,0.281,0.171,0,"5","FGD5-AS1"
0,0.401433824668203,0.637,0.481,0,"5","HSPH1"
0,0.399242325692608,0.268,0.15,0,"5","AP3B1"
0,0.397771087556609,0.644,0.433,0,"5","MYDGF"
0,0.394825799787289,0.269,0.153,0,"5","OSGEP"
0,0.39260024178042,0.251,0.162,0,"5","ZDHHC4"
0,0.392473975778884,0.736,0.489,0,"5","RTN4"
0,0.390504002364411,0.326,0.181,0,"5","OGFR"
0,0.389856105202844,0.285,0.174,0,"5","AZI2"
0,0.388576976631231,0.318,0.194,0,"5","HOOK3"
0,0.388470714652758,0.36,0.211,0,"5","MPV17"
0,0.383821228753345,0.383,0.161,0,"5","CSK"
0,0.383215929640345,0.862,0.662,0,"5","S100A10"
0,0.382937780263027,0.267,0.162,0,"5","ZSWIM7"
0,0.381252675737648,0.254,0.132,0,"5","CCDC28A"
0,0.379852351590028,0.587,0.371,0,"5","PRDX3"
0,0.378433046924445,0.368,0.223,0,"5","SLC25A11"
0,0.377214458731846,0.674,0.392,0,"5","REL"
0,0.374961719310214,0.88,0.726,0,"5","CLIC1"
0,0.372683104054504,0.525,0.323,0,"5","SLC25A39"
0,0.372425802978405,0.523,0.334,0,"5","GTF3C6"
0,0.371590840752681,0.436,0.249,0,"5","C17orf62"
0,0.371113589046066,0.335,0.167,0,"5","PCGF5"
0,0.370469066831364,0.394,0.226,0,"5","PTPN1"
0,0.368677352154603,0.343,0.221,0,"5","ACSL3"
0,0.367934953532286,0.277,0.178,0,"5","NBN"
0,0.366688355066885,0.827,0.665,0,"5","PNRC1"
0,0.365940531810024,0.382,0.27,0,"5","EIF4E"
0,0.36570615266434,0.27,0.178,0,"5","EIF2AK4"
0,0.364818577183882,0.271,0.148,0,"5","ZNFX1"
0,0.364006973478851,0.296,0.187,0,"5","KLHDC3"
0,0.363443886395396,0.543,0.31,0,"5","GYPC"
0,0.362682378897299,0.352,0.197,0,"5","SHKBP1"
0,0.358396633050752,0.416,0.249,0,"5","UBAC2"
0,0.357930482356578,0.417,0.247,0,"5","WNK1"
0,0.356269324297677,0.451,0.256,0,"5","RBMS1"
0,0.353942821517679,0.337,0.216,0,"5","SMIM15"
0,0.353538062275451,0.25,0.14,0,"5","PML"
0,0.352352218631934,0.255,0.159,0,"5","TOLLIP"
0,0.35222355996426,0.278,0.103,0,"5","PAG1"
0,0.35120311415822,0.563,0.33,0,"5","NME2"
0,0.349956234871606,0.346,0.218,0,"5","STX10"
0,0.349931983847585,0.635,0.399,0,"5","DEK"
0,0.34983331161811,0.85,0.653,0,"5","TMBIM6"
0,0.347270375538148,0.519,0.322,0,"5","ARL6IP1"
0,0.345387478368813,0.287,0.153,0,"5","PPP2R3C"
0,0.342266533132013,0.418,0.272,0,"5","SLC39A1"
0,0.341122981493151,0.429,0.216,0,"5","CCDC109B"
0,0.339483335477657,0.365,0.208,0,"5","CCDC50"
0,0.338268701525923,0.36,0.233,0,"5","ERCC1"
0,0.338107135367482,0.311,0.187,0,"5","EFCAB14"
0,0.335508893266646,0.325,0.193,0,"5","SNX1"
0,0.334954036436843,0.333,0.2,0,"5","LAMTOR3"
0,0.334883753047267,0.619,0.37,0,"5","SOCS3"
0,0.333544804508807,0.455,0.292,0,"5","SDF2L1"
0,0.332259676638415,0.399,0.242,0,"5","FBXW5"
0,0.33209889776358,0.272,0.185,0,"5","AHCYL1"
0,0.331673323460364,0.49,0.268,0,"5","LGALS3BP"
0,0.329747930154946,0.814,0.602,0,"5","COX8A"
0,0.329554561326139,0.446,0.274,0,"5","PSMA6"
0,0.329471617579637,0.285,0.173,0,"5","SLC20A1"
0,0.327514430413668,0.289,0.134,0,"5","IFI44"
0,0.327312434446636,0.447,0.285,0,"5","DNAJC3"
0,0.326795996524041,0.356,0.214,0,"5","ORMDL2"
0,0.326417524819835,0.26,0.107,0,"5","ENTPD1"
0,0.325603210167426,0.42,0.272,0,"5","PDIA4"
0,0.325466351520577,0.505,0.329,0,"5","UQCRC1"
0,0.3250889757527,0.266,0.083,0,"5","SASH3"
0,0.324951280973426,0.786,0.489,0,"5","BST2"
0,0.324926836214813,0.314,0.206,0,"5","FAM213A"
0,0.324869365116916,0.491,0.199,0,"5","CELF2"
0,0.323739510144596,0.428,0.235,0,"5","ITSN2"
0,0.320058908217426,0.654,0.458,0,"5","MAP1LC3B"
0,0.320013145045455,0.302,0.184,0,"5","DPH3"
0,0.317994006061456,0.754,0.553,0,"5","RPS27L"
0,0.317595374047237,0.513,0.344,0,"5","C20orf24"
0,0.316912483773804,0.282,0.175,0,"5","NSL1"
0,0.316278359589668,0.42,0.267,0,"5","GNAI3"
0,0.316105561325871,0.343,0.225,0,"5","CHID1"
0,0.315274250856544,0.359,0.218,0,"5","LARP7"
0,0.315089413580742,0.342,0.217,0,"5","KMT2C"
0,0.314854404382584,0.35,0.207,0,"5","PTBP3"
0,0.314183598664299,0.333,0.215,0,"5","COA6"
0,0.314119928422204,0.434,0.189,0,"5","TGFBR2"
0,0.313877863929464,0.568,0.379,0,"5","RER1"
0,0.313142896509914,0.27,0.179,0,"5","FAM195A"
0,0.305787704150183,0.606,0.322,0,"5","MSN"
0,0.305558312052725,0.948,0.779,0,"5","FOS"
0,0.305543011175939,0.267,0.143,0,"5","TRIM69"
0,0.305092151818855,0.558,0.359,0,"5","CD47"
0,0.304012429306868,0.364,0.207,0,"5","OAZ2"
0,0.302347165294603,0.49,0.313,0,"5","C19orf24"
0,0.301517692030137,0.459,0.291,0,"5","SAT2"
0,0.300980636003587,0.518,0.384,0,"5","CD9"
0,0.299963310217707,0.49,0.31,0,"5","ADAR"
0,0.298872759824952,0.414,0.29,0,"5","MIDN"
0,0.298480948381877,0.257,0.163,0,"5","PROSC"
0,0.298156503221112,0.499,0.33,0,"5","SH3GLB1"
0,0.297476666444248,0.488,0.254,0,"5","RILPL2"
0,0.296973878057349,0.335,0.208,0,"5","DCAF7"
0,0.293915079218927,0.45,0.294,0,"5","TIMM8B"
0,0.293471401717734,0.628,0.413,0,"5","TAPBP"
0,0.293286983591062,0.729,0.527,0,"5","WSB1"
