"gene","celltype","group1","group2","comparison","logFC","logCPM","F","PValue","FDR","direction"
"PCSK6","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.74817086253073,2.31855734385404,9.42018422742099,0.00700968434862283,0.0331320733920576,"ER_Positive_higher"
"NEK5","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.31283436903645,2.13034862495776,9.39938315734545,0.00701546951278406,0.0331355608528923,"ER_Positive_higher"
"RC3H1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.82926553826785,5.15223388233597,9.48820808646279,0.0070157671987542,0.0331355608528923,"ER_Positive_higher"
"CDC42","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.04769426234841,7.63875537172761,9.48362428853581,0.00702020054831091,0.0331355608528923,"Normal_higher"
"ADAR","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.00214199053827,5.83159734119071,9.48515425487913,0.00702046578358486,0.0331355608528923,"ER_Positive_higher"
"SDCCAG3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.2831231523721,2.81636640047544,9.35659011429158,0.00702146221844455,0.0331355608528923,"Normal_higher"
"SBNO1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.01291668571033,5.15077989005415,9.47843753013491,0.00703714456356871,0.0331991287222495,"Normal_higher"
"STOX2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.28057481256118,-0.137906826469227,9.07709779145758,0.00703964289432299,0.0332004779745773,"Normal_higher"
"PSG4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.92182662566753,1.66010645188079,9.09247482488888,0.00705027611913137,0.0332401802449904,"Normal_higher"
"CCDC18","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.43691198519599,1.91058102121409,9.14649767194562,0.00706659310776641,0.033300217499004,"Normal_higher"
"RP11-355F16.1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.00268216007036,-0.494927588166404,8.8585497675874,0.0070674480398699,0.033300217499004,"ER_Positive_higher"
"TMEM232","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.26272481203438,0.896353929627325,9.13054991919419,0.00707730268896451,0.0333361837580949,"ER_Positive_higher"
"FRS2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.28056134339925,4.23078882813983,9.45343695620175,0.00709622619499567,0.0334148310349231,"ER_Positive_higher"
"RP11-544A12.8","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.3404714062079,1.26781844986249,8.93696129470176,0.00709974436008806,0.0334209107941786,"Normal_higher"
"ENPP5","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.26322671097818,4.08399408682727,9.44898759125197,0.00710864684728408,0.033443141402767,"ER_Positive_higher"
"SIGIRR","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.0113648135445,6.11215365059557,9.44828402695024,0.0071089239071651,0.033443141402767,"ER_Positive_higher"
"FHAD1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.41123212751479,-0.0110162790375131,8.8702460140258,0.00711570076979114,0.0334645319499391,"ER_Positive_higher"
"BRMS1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.12413260378688,5.66955778951381,9.44435166357573,0.00712174721166854,0.0334824750643828,"Normal_higher"
"AC034243.1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.36806114289458,0.830634750749827,9.04020585797053,0.00712527449549445,0.0334831680388498,"ER_Positive_higher"
"DYRK4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.12166151655536,4.34517575768714,9.43098904802524,0.007127798144145,0.0334831680388498,"Normal_higher"
"MT2A","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.33102426174381,10.4464024786076,9.43807090073866,0.00712858811782002,0.0334831680388498,"Normal_higher"
"WRB","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.11135545187554,5.45638232209851,9.43574359334743,0.00714258563119776,0.0335084607221314,"ER_Positive_higher"
"SLC1A1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.50399452173281,2.43523566548654,9.36717588497732,0.00714377238280382,0.0335084607221314,"ER_Positive_higher"
"ALG1L","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.50662663741717,2.47995076495875,9.37082659141984,0.00714646958129938,0.0335084607221314,"ER_Positive_higher"
"LPIN1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.65093065107209,3.69013334841892,9.38106091352335,0.00714741462833896,0.0335084607221314,"Normal_higher"
"HYDIN","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.67096078589943,0.77934609530421,9.07595358293956,0.00714960293411507,0.0335084607221314,"ER_Positive_higher"
"ARL4D","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.75766747136356,4.25761323642934,9.43137970266155,0.00715254098428413,0.0335116175787753,"ER_Positive_higher"
"CLIP1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.01933001698069,5.38391846339036,9.43091000650358,0.00715474263493011,0.0335116175787753,"Normal_higher"
"AIMP1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.2004777392538,6.81661877110951,9.42462500295285,0.00716705588277991,0.0335434635556408,"Normal_higher"
"CISH","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.24015791230347,4.96995777593505,9.42647434749033,0.00716738264913768,0.0335434635556408,"ER_Positive_higher"
"ZNF76","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.09337196714316,3.42397522404744,9.41030588941718,0.00716824732611048,0.0335434635556408,"ER_Positive_higher"
"AHNAK2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.46985994364437,2.26080204719489,9.02494908794967,0.0071712817598155,0.03354720242193,"Normal_higher"
"MAN2B1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.83475664622573,2.74627758749608,9.38383231684322,0.00717458196698981,0.0335521818568452,"ER_Positive_higher"
"DDX10","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.18364557222632,4.06520218462807,9.39788248536994,0.00718777033341807,0.0336018418755423,"Normal_higher"
"OPLAH","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.73599772255577,2.36225963115359,9.34660194463957,0.00718967910057749,0.0336018418755423,"ER_Positive_higher"
"SAMD15","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.62313410231301,0.631845220495142,9.0223777419041,0.00719662405075495,0.0336238284961642,"ER_Positive_higher"
"RBP5","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.43045827433747,2.49171425978201,9.30904039596681,0.00720121253298932,0.0336267888513213,"ER_Positive_higher"
"DNAJB4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.75199675337613,6.19262169550116,9.41046249327809,0.00720173914627484,0.0336267888513213,"ER_Positive_higher"
"PLEKHF2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.40368444428793,6.05134131633053,9.40850650504971,0.00720711351686967,0.0336288565260005,"ER_Positive_higher"
"SESN1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.57053260299076,3.70301650430973,9.4027062807864,0.00720780774032816,0.0336288565260005,"ER_Positive_higher"
"AC022182.1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.73366929866621,-0.902313474313169,8.63188371604522,0.00721018406111761,0.0336288565260005,"ER_Positive_higher"
"SSU72","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.05178385264536,7.08881445759387,9.40624459918008,0.00721114548548474,0.0336288565260005,"Normal_higher"
"DRAP1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.03887796229048,7.78063816712421,9.4024215248003,0.0072188400750183,0.0336502314658136,"Normal_higher"
"TRAM2-AS1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.22288908155516,1.25527837351859,9.15298363749827,0.00722021358832011,0.0336502314658136,"ER_Positive_higher"
"CRIPT","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.00494186151148,5.7985053437034,9.40298236301046,0.00722360891350966,0.0336556035284196,"Normal_higher"
"FAM185A","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.44924774384939,3.54182961637001,9.38847144772578,0.00723465017981731,0.0336861294596706,"ER_Positive_higher"
"TIMM8A","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.09494501208226,3.85439179376299,9.36605924886054,0.007250275199665,0.0337484118862818,"Normal_higher"
"JAKMIP3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.81942256833515,-0.868118037862633,8.6596565713684,0.00725305884464936,0.033750900490435,"ER_Positive_higher"
"NDN","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.08725476226127,0.0664214173696816,8.96736935529994,0.00727043140772488,0.033821253606859,"Normal_higher"
"KLF3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.18317847139347,5.02179780230581,9.3760813787547,0.00728605969541016,0.0338834514561575,"Normal_higher"
"FBXL13","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.10170197079309,0.234316567148504,8.87766045991876,0.0072889470080644,0.0338863778655584,"ER_Positive_higher"
"ANKZF1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.11627319819597,4.20323406690889,9.34520964927286,0.00733376473088507,0.034084176932918,"Normal_higher"
"FERMT2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.79340717253797,4.21402712889823,9.32643973159992,0.00734848836997132,0.0341296140588179,"Normal_higher"
"RP11-775D22.2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.48524035799797,-0.0810448973479004,8.7720581653855,0.00735010355449831,0.0341296140588179,"ER_Positive_higher"
"HIVEP2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.80496889742501,2.23641852152115,9.05249006382563,0.00735036400600384,0.0341296140588179,"Normal_higher"
"RP11-123K19.1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.96104619633605,1.71473267941144,9.203328582909,0.00735717705077561,0.0341506823386915,"ER_Positive_higher"
"EEF1A2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.61953005164614,2.22464761734651,9.2713193968878,0.00736041407331408,0.034155143475023,"ER_Positive_higher"
"C1orf53","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.09974927286111,3.64244074099536,9.34011742440159,0.00736708921186065,0.0341755510981121,"ER_Positive_higher"
"TMEM99","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.5955036350379,6.24275413037712,9.34223527679138,0.0073726269178019,0.0341906712470498,"ER_Positive_higher"
"TACSTD2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.11361696119734,10.0976476447315,9.33960325884864,0.00737495335322062,0.0341908943378999,"Normal_higher"
"TEKT3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.30408613895523,-0.736939913030412,8.7005710698353,0.00737977699433584,0.0342000123524271,"ER_Positive_higher"
"HSPA1A","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.71721418224037,10.1734461003076,9.33689533303392,0.00738147797757789,0.0342000123524271,"ER_Positive_higher"
"MAPK8IP3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.43297520030788,3.04041201249821,9.30780042038489,0.00739791264331045,0.0342655787154815,"ER_Positive_higher"
"MNAT1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.05960159213928,5.12582600944309,9.33009255089624,0.00740515476659577,0.0342885398279243,"Normal_higher"
"RP11-849H4.4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.91716752045557,-0.0129590772750071,8.79166050096375,0.00742595813104604,0.0343742608490462,"ER_Positive_higher"
"TMEM102","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.29531348316601,2.94072649212484,9.21118579662314,0.00743746958012748,0.0344096596191016,"Normal_higher"
"ULK3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.1135697248619,3.87392371583043,9.31254155514358,0.00743819123104988,0.0344096596191016,"ER_Positive_higher"
"VPS37B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.02328509359503,5.09867484712391,9.31359598466883,0.00744732863774093,0.0344413130559563,"Normal_higher"
"TOM1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.17457840229896,4.73063681493033,9.30814683770899,0.00745171192614381,0.034448242507218,"Normal_higher"
"C2orf73","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.47993408460597,-0.891005949630476,8.63657465699479,0.00745341796634482,0.034448242507218,"ER_Positive_higher"
"RPSA","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.71510381194497,10.4049924784759,9.30072994211127,0.00747433268475683,0.034534270504971,"Normal_higher"
"COL12A1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.98250650034902,3.15026117058821,9.28754054184972,0.00747737753307342,0.0345377053366675,"ER_Positive_higher"
"LRIG3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.24001780853595,0.613885444967588,8.84432896227929,0.00748325366395904,0.0345542116107795,"Normal_higher"
"TBC1D24","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.4788063221057,2.88394255527828,9.26471363403193,0.00749103379848549,0.034579496836011,"ER_Positive_higher"
"REEP2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.32068034299517,0.716362505331222,8.92993385192747,0.00749636325540357,0.0345934573720299,"ER_Positive_higher"
"HRAS","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.5440672277466,4.97430588243294,9.28535479613837,0.00751238505149725,0.0346567360798706,"Normal_higher"
"RPS6KA5","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.52725589839963,4.2366989980827,9.28553788332802,0.00751993112049778,0.0346808870083928,"ER_Positive_higher"
"ZNF92","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.8947659259515,3.95963004904746,9.28313237490611,0.00752289031543744,0.0346838755649062,"ER_Positive_higher"
"PARD3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.01728700973254,3.26408001095536,9.22421187345597,0.0075282456872865,0.0346911081368585,"Normal_higher"
"ZNF652","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.26532980280002,4.8318711663631,9.28223058834063,0.00753230011245096,0.0346911081368585,"ER_Positive_higher"
"MMP12","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.50947067906752,0.382909462066269,8.91494625501081,0.00753370569854214,0.0346911081368585,"Normal_higher"
"RMND5A","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.19407383900308,4.09931280692833,9.25183426625109,0.00756320876307095,0.0348118095407872,"Normal_higher"
"FMOD","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.08250496845662,4.2783299715452,9.26245054978319,0.00756612909562697,0.0348118095407872,"ER_Positive_higher"
"SLC35D2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.21344775936949,2.52668902083165,9.10981565817477,0.00756687697221616,0.0348118095407872,"Normal_higher"
"WDR59","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.22535622177021,2.86099657512209,9.15086875475694,0.007587405307414,0.0348910799812256,"Normal_higher"
"FCHSD2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.59348167302311,2.11309671189416,9.16709850410198,0.00758875758370897,0.0348910799812256,"ER_Positive_higher"
"RP11-290D2.6","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.1415207176483,3.36055264655134,9.24148280693096,0.00759355844265292,0.0349024598924632,"ER_Positive_higher"
"ZEB2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.28579988574555,-0.919821691800296,8.60904385623102,0.00760798946319235,0.0349555419285713,"ER_Positive_higher"
"PCP4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.74323461322022,-1.35353101772888,8.53430876225603,0.0076097658079991,0.0349555419285713,"ER_Positive_higher"
"ADAMTS8","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.93607135452837,0.175101331649048,8.58875645900488,0.00762192358263594,0.0350006753992098,"ER_Positive_higher"
"ABCA3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.09843030834173,3.44413746270607,9.23624617079389,0.00762822925534521,0.0350189160094725,"ER_Positive_higher"
"RP11-111M22.2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.69952916962824,0.863174983908756,8.91733060770942,0.0076362249430543,0.0350320613425046,"ER_Positive_higher"
"KIAA0319L","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.08641057023916,4.54193818719435,9.24198762208874,0.00763650830073214,0.0350320613425046,"ER_Positive_higher"
"RP1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.02497632169418,1.53105733264719,8.98989657834096,0.00763974643736335,0.0350320613425046,"ER_Positive_higher"
"ABCC6","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.39105935904702,2.16206885268039,9.14804901866518,0.00764063503429402,0.0350320613425046,"ER_Positive_higher"
"SURF4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.14884845768984,6.24223424878696,9.23918694524126,0.00764276463219565,0.0350320613425046,"Normal_higher"
"ZNF736","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.69102878215367,2.98686853884219,9.21148477891766,0.00764884991004156,0.035049249038166,"ER_Positive_higher"
"POFUT1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.14597510850415,3.44683214730618,9.21615940909087,0.0076698030725912,0.0351202822993048,"ER_Positive_higher"
"FKBP1C","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.98134719196958,3.94283040068659,9.22915305474745,0.00767036414802853,0.0351202822993048,"ER_Positive_higher"
"RPL27","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.51672846067094,10.5649633210439,9.22474407991968,0.00767377036368473,0.0351202822993048,"Normal_higher"
"FGFR1OP","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.18129676775742,4.27042498752855,9.22550938456336,0.00767726333673558,0.0351202822993048,"ER_Positive_higher"
"PDSS1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.5006438890557,2.11453264409387,8.95606687578626,0.00767731742181456,0.0351202822993048,"Normal_higher"
"PRTN3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.13959724226854,0.30338245125942,8.70180348947436,0.00767839316479103,0.0351202822993048,"ER_Positive_higher"
"NAT1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.45400714207789,5.75365113113393,9.22538463407713,0.00768092998781123,0.0351211810868626,"ER_Positive_higher"
"MED28","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.03913085325458,5.96348847626886,9.22345630885964,0.0076855256117551,0.0351314903611358,"Normal_higher"
"SAR1A","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.23754451221148,6.30489782026468,9.21025228079264,0.00771984729697453,0.035258765403133,"Normal_higher"
"IFT22","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.45836090694172,5.91153834855897,9.20897713100237,0.0077223028073039,0.035258765403133,"ER_Positive_higher"
"BBC3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.61920132253587,5.36691323532879,9.20871736086306,0.00772234223549986,0.035258765403133,"Normal_higher"
"NAA50","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.15584481427828,5.83141795175172,9.20968254463524,0.00772276683415062,0.035258765403133,"Normal_higher"
"ADAT2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.98388413234833,1.97724914568836,8.83019237175953,0.00772687992192991,0.0352668147774946,"Normal_higher"
"TERF2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.12502264997427,2.43548288465744,9.04152425321409,0.0077330797987925,0.0352843808271448,"Normal_higher"
"PLPP3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.96986698326895,3.99162337536126,9.15774144413998,0.00774549707780234,0.035330296245161,"Normal_higher"
"LPAR3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.49791241960409,-1.08392809165536,8.73729999411144,0.00778390790223384,0.0354929898781144,"Normal_higher"
"RAC3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.08829056365328,5.84535982406368,9.18548734025452,0.00778589476102836,0.0354929898781144,"ER_Positive_higher"
"COL1A1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.99633681453528,2.69279420556115,9.14544725287463,0.00779101952554241,0.035505566358887,"ER_Positive_higher"
"ANKS1B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.89920825904388,2.23357907392384,9.10527099120134,0.0077993310730897,0.0355326015989616,"ER_Positive_higher"
"SLC2A3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.35614564575834,1.44948778050593,8.96435431613816,0.00780168736380213,0.0355326015989616,"ER_Positive_higher"
"BISPR","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.84964113390877,2.35166203675265,9.11336583710726,0.00780549154979043,0.0355391418955415,"ER_Positive_higher"
"NOP16","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.415618559988,5.94017020227892,9.17653073422796,0.00781250796012014,0.0355555344391976,"Normal_higher"
"FAM26F","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.88311890903659,0.711393089249402,8.76976157743747,0.00781394224694688,0.0355555344391976,"Normal_higher"
"RP11-539L10.3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.72054918748334,3.69610221200561,9.16902350215048,0.0078161996478252,0.0355555344391976,"ER_Positive_higher"
"ZMAT3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.72439560899904,3.41369417876999,9.09612112443047,0.0078232143722435,0.0355764761416133,"Normal_higher"
"SCIN","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.50559762296536,1.10634770057695,8.86294247557713,0.00782554459541983,0.0355764761416133,"ER_Positive_higher"
"ALCAM","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.04673833110988,6.00954630257875,9.167692974584,0.00783327336662235,0.0356008278052397,"ER_Positive_higher"
"TMA16","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.37989670265894,5.54341875250474,9.16624764954329,0.00784027605884001,0.0356069152802351,"Normal_higher"
"MGAT1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.12102883392368,5.2666997912697,9.16477865432581,0.00784326123138597,0.0356069152802351,"Normal_higher"
"HRH1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.11457208160881,0.961942056965046,8.67788148717399,0.00784410354610896,0.0356069152802351,"Normal_higher"
"SEC22A","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.36571476302266,3.2517728194631,9.08633180560905,0.00785463709017786,0.035643948839522,"Normal_higher"
"PGM3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.47481373394142,5.02339873386344,9.1536341863976,0.00786648943396494,0.0356869428462853,"Normal_higher"
"PSMG3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.05155453628726,5.67636889232977,9.15075048903767,0.00788288534311106,0.0357415418782565,"Normal_higher"
"RPS6","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.67666444900135,11.9409553985062,9.14729305273145,0.00788328804004992,0.0357415418782565,"Normal_higher"
"CCNYL1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.79208368507091,2.30301536137658,8.89298193386801,0.00788962765020993,0.0357594811678346,"Normal_higher"
"CHST1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.58620942055762,0.636628879310093,8.76508997434282,0.00789664843375505,0.035769696059572,"ER_Positive_higher"
"HCN3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.40391439750999,0.946641338069579,8.83595296279015,0.00791077110730004,0.0358228551621158,"ER_Positive_higher"
"CHAC1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.94147855717039,2.37856695645514,8.87548313302668,0.00792118127325566,0.0358591756765453,"Normal_higher"
"ELAC1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.28611761525155,2.19913678374066,8.91342554572204,0.00792743208154481,0.0358766505572204,"Normal_higher"
"DYRK1B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.23768916401599,3.48162896459625,9.11885895995916,0.0079380467254295,0.0359138580670849,"ER_Positive_higher"
"AC026471.6","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.96000831753737,-0.996881593042054,8.41340081952607,0.00794204578636219,0.035921121493652,"ER_Positive_higher"
"RPL37A","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.91928404805652,11.3209905085208,9.12310873875785,0.00795003527261496,0.0359464234215525,"Normal_higher"
"ELOF1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.17415269982137,5.84664380351773,9.12428859093592,0.00795567658166672,0.0359610959220098,"Normal_higher"
"AMZ1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.68699262473125,0.216005383855129,8.50374793193708,0.00797811409454212,0.0360349707197702,"ER_Positive_higher"
"PRDX3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.29607253547153,7.68844288308417,9.11237505119771,0.00798102156013048,0.0360349707197702,"ER_Positive_higher"
"PSMA5","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.15425496858009,6.98016771439898,9.11293470602377,0.00798312148023348,0.0360349707197702,"Normal_higher"
"SRP9","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.40356874709897,8.82185960912132,9.10919205162047,0.0079891272803533,0.0360471536669459,"ER_Positive_higher"
"ADAMTS13","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.92573767935223,-0.0163368146582538,8.59538121587788,0.00800123185836993,0.0360874994607697,"ER_Positive_higher"
"KLHL12","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.09591431856384,3.94494893054123,9.10301009990787,0.00800287853704548,0.0360874994607697,"ER_Positive_higher"
"CLSPN","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.43762433009952,0.795982260957603,8.65992841827895,0.00800772018264391,0.0360984850648655,"Normal_higher"
"KCNK15","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.70351061631659,5.51924994021905,9.09878288256367,0.00802696207095363,0.0361743602999403,"ER_Positive_higher"
