"gene","celltype","group1","group2","comparison","logFC","logCPM","F","PValue","FDR","direction"
"SLC25A35","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.60087689796114,3.10883595583643,24.0642893230264,0.000145353821502389,0.00263697789880865,"ER_Positive_higher"
"PKM","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.13676393792851,8.76578525340073,24.1366160988985,0.000145493283148768,0.00263697789880865,"Normal_higher"
"TELO2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.55426734323648,3.96175137761692,24.0976492209008,0.000146645702076576,0.00265465868644532,"ER_Positive_higher"
"APOBR","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.27541247220561,0.0957949567306826,20.4269956746646,0.000147647532389868,0.00266775592851058,"ER_Positive_higher"
"FOXJ1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",6.03679005949386,2.19062607777113,21.9455145308956,0.00014774341739765,0.00266775592851058,"ER_Positive_higher"
"KLHDC7A","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.07406130648634,1.65920605782402,22.1505330095772,0.000147902507664477,0.00266775592851058,"ER_Positive_higher"
"PLEKHN1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.87090008647567,2.84577427828849,23.1812823579447,0.000148206503146203,0.00266869179804522,"Normal_higher"
"LTBP2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.39645003519913,0.653925795487662,22.0961288207224,0.000148310052613428,0.00266869179804522,"Normal_higher"
"VSNL1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.6302956546276,0.470623835584089,21.7008868031681,0.000149487874560693,0.00268666411201476,"Normal_higher"
"PGR","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.72817900658055,4.8675317353037,24.0028189455589,0.000150503183676328,0.00269873466509791,"ER_Positive_higher"
"PDE1C","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.38905533253102,-0.120188013173071,21.3607367571761,0.000150519152041511,0.00269873466509791,"Normal_higher"
"NUDT5","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.49540566620873,5.93944991808624,23.9722452723173,0.000151066600247068,0.00270531798318347,"Normal_higher"
"RGL3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.95079798095776,2.98457038841075,23.8463013332949,0.000151383824643605,0.00270680461024899,"ER_Positive_higher"
"HOXA4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.4055709187832,1.10392313809654,22.0892070784859,0.000151511558879408,0.00270680461024899,"Normal_higher"
"RIN3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.50320295165991,0.654571906925222,21.7156201585349,0.000151690722810648,0.00270680461024899,"Normal_higher"
"GRHL2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.94304089292197,3.9209010560751,23.9246202598389,0.000152147335191993,0.00271172809884351,"ER_Positive_higher"
"LINC00094","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.4872446472509,3.32755827951939,23.8484753255146,0.000152491684299539,0.00271464140721611,"ER_Positive_higher"
"EDEM3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.65673121266578,5.12032827445437,23.9091761734291,0.000153213051096934,0.00272317209481792,"ER_Positive_higher"
"ODF3L1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.20531066067471,-0.632414351987064,20.239800431274,0.000153333805565479,0.00272317209481792,"ER_Positive_higher"
"CD36","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.58971274818754,1.21226151412118,21.0008149085561,0.000153723043149144,0.00272685781151206,"ER_Positive_higher"
"TRIM16L","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.65602684033453,4.05870027106147,23.4459674660941,0.000155207436401374,0.00274993860457546,"Normal_higher"
"RP11-390F4.6","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.63836038531514,-0.079773726191821,20.097016296883,0.000155731539212368,0.00275597076528303,"ER_Positive_higher"
"SPATS2L","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.17280498445906,5.53389388443915,23.7295712749031,0.000156434865205757,0.00276515668096913,"Normal_higher"
"SIRT3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.62676948668804,4.19595972638006,23.7943273028609,0.000156669301835491,0.00276604260311201,"ER_Positive_higher"
"CCDC125","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.91732336549337,4.19580565104685,23.7793920687909,0.00015722711877151,0.0027726291085829,"ER_Positive_higher"
"YRDC","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.78011024920299,4.44192556452893,23.4813535594874,0.000158067810691455,0.00278418267024257,"Normal_higher"
"SCUBE2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",6.10476435171029,6.16349230082304,23.7247604751016,0.000159244812932797,0.00280162591756446,"ER_Positive_higher"
"DSC2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.05594359885166,5.32634042299962,23.67560920742,0.000160192541901633,0.002814999386789,"Normal_higher"
"SPINT1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.7925919461196,7.243670438528,23.6675055187952,0.000160833659474883,0.00282295991548487,"Normal_higher"
"RP1-167A14.2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.24626832562255,-0.824135986103012,19.9897319033038,0.00016126211612707,0.00282717357093334,"ER_Positive_higher"
"CIAPIN1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.05411038348009,4.57345157406427,23.514244350255,0.000162940163415799,0.00285264082554664,"Normal_higher"
"NFIA","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.50060491466723,6.13791093336593,23.6021729525059,0.000163094944247286,0.00285264082554664,"ER_Positive_higher"
"C20orf96","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.04155292334181,4.27290935379696,23.6014417081427,0.000163361993310538,0.00285271021721734,"ER_Positive_higher"
"LDHA","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.07332352245761,9.41079789907773,23.5825120025433,0.000163479095542541,0.00285271021721734,"Normal_higher"
"SULT1A1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.37771304072858,5.30024622358801,23.5919597689222,0.000163878836343389,0.00285636434030806,"ER_Positive_higher"
"THAP2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.29225227719015,3.22622262643058,23.2048784872252,0.000164108652571229,0.00285705168113275,"Normal_higher"
"CTB-129P6.4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.7758565595728,-0.891663776892947,19.9094867145874,0.00016434888853906,0.00285791862144342,"ER_Positive_higher"
"SLC35F3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.25342693559679,0.0200161512634293,21.2115601151918,0.000165222957942649,0.00286979274287654,"Normal_higher"
"PHGR1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",11.2549237110103,5.62540755939828,22.0044381515734,0.000165576838555515,0.00287261458520533,"ER_Positive_higher"
"SEL1L3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.2314872329411,1.2919873386829,21.309757344571,0.00016587541011787,0.00287447145454835,"Normal_higher"
"ARHGAP4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.14442310304631,0.809564076623407,21.6456779432587,0.000167390760528978,0.00289738540168209,"ER_Positive_higher"
"RP11-900F13.3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.06285116847133,-0.00854360176550292,20.0104708946877,0.000167758153355905,0.00289787267064469,"ER_Positive_higher"
"RP11-706O15.1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.59524884650336,2.71612843302396,22.025986478388,0.00016780511433266,0.00289787267064469,"Normal_higher"
"MICA","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.41137607622947,4.51466611818606,23.3084132910699,0.000168052727661005,0.00289881297012495,"Normal_higher"
"RERG","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.94237518011739,6.08340392861707,23.4428037362308,0.000168744033999524,0.00290739577294014,"ER_Positive_higher"
"ITPR3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.35827001706889,3.28944551363623,23.084205836257,0.000169001158833247,0.00290848668647998,"Normal_higher"
"DNASE1L2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.05336583419321,0.44110143182011,21.0396041366152,0.000171183054293137,0.00294064769407904,"ER_Positive_higher"
"ADAM9","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.11496153983249,5.41801133113669,23.3637270580162,0.000171261816793835,0.00294064769407904,"Normal_higher"
"GBP2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.00606948560777,5.78619097203393,23.3315485490711,0.000171811050727979,0.00294343358752939,"Normal_higher"
"CLTB","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.9644431292439,7.13622990487873,23.3591613457704,0.000171816340552792,0.00294343358752939,"Normal_higher"
"C19orf52","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.31872849717489,4.3291775398703,23.2713627877166,0.000172797314659024,0.00295152747409666,"Normal_higher"
"ITPRIP","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.65878478371337,1.1355128638883,20.9981297462016,0.000172836864199219,0.00295152747409666,"Normal_higher"
"RPS17","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.29377060450542,11.1026217552207,23.3195182397858,0.000172878833193241,0.00295152747409666,"Normal_higher"
"BTN2A1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.39939622108994,3.39182987530386,23.000640717659,0.000173371067149156,0.00295656773262203,"Normal_higher"
"SNAI2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.61462294466183,0.343911934328815,21.5346546717219,0.00017386138524704,0.00296156391419106,"Normal_higher"
"SLC20A2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.82099330167882,4.64375424707811,23.2364848568676,0.000174234665935035,0.00296441725842482,"Normal_higher"
"COPE","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.72091576418645,7.89967506562393,23.2832281619637,0.000174423964762385,0.00296441725842482,"Normal_higher"
"ZPLD1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.74963978578504,-0.375900627552826,20.6798575771217,0.000176455178892953,0.00299410464263128,"Normal_higher"
"MSMB","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.16545754919149,4.96017920002898,23.2422839987078,0.000176569774687058,0.00299410464263128,"ER_Positive_higher"
"RPP30","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.49197442409256,4.88482162363373,23.1866520716916,0.000177556087502048,0.00300743138278017,"Normal_higher"
"TAPT1-AS1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.60876371851547,0.00225665121443238,20.0021739959619,0.00017870934430058,0.00302355257037069,"ER_Positive_higher"
"CTD-3214H19.6","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",7.1636247085118,2.31505105852104,20.8542494790247,0.000180038505595854,0.00303556420304097,"ER_Positive_higher"
"MAPT","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.69850012856483,6.16772211373644,23.1399905814729,0.000180136576793069,0.00303556420304097,"ER_Positive_higher"
"ADGRB2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.29838119323446,1.99408528461893,22.297015923933,0.000180204515219628,0.00303556420304097,"ER_Positive_higher"
"FSTL1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.65978133641,3.38838675908086,21.5299645552411,0.000180228407070667,0.00303556420304097,"Normal_higher"
"GNPTG","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.67442423161381,6.30706356499387,23.1217164022861,0.000180681741336101,0.00303978799577451,"ER_Positive_higher"
"CYBA","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.89579558507537,7.43515123008536,23.0994974533714,0.000181728133845035,0.00304934311216297,"Normal_higher"
"LDLRAD1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.56116250082936,0.579555421803095,20.0373659487612,0.000181742180001198,0.00304934311216297,"ER_Positive_higher"
"EPS8","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.41812552426124,5.02449427909439,23.0359820979302,0.000181859271365753,0.00304934311216297,"Normal_higher"
"GLCCI1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.87102334863709,2.97757969005236,22.9586210843823,0.000182481375952564,0.00305635938495549,"ER_Positive_higher"
"RPS19BP1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.50725803778503,7.4383032299923,23.0642206864575,0.000182857278801571,0.00305924100666129,"Normal_higher"
"UBXN10","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.15727147371922,2.20933120294582,22.6601207264163,0.00018349027151442,0.00306641258866024,"ER_Positive_higher"
"HNRNPU-AS1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.38755957769893,4.81155600697312,23.0391220534195,0.000184434747294064,0.00307876780049167,"ER_Positive_higher"
"CCL22","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.73097404194076,1.18363436294719,21.0947365914626,0.0001852362222758,0.00308871109743659,"Normal_higher"
"C21orf91","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.58612527095697,3.38856430470038,22.2285027564175,0.000185889961305982,0.00309617164186334,"Normal_higher"
"MDH1B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.30941367399907,0.863485820256807,21.4259115498716,0.000186414733411454,0.00310146996042759,"ER_Positive_higher"
"ZNF385C","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.51155471220231,1.8426322832658,20.6737748825842,0.000186763838796075,0.00310383713046811,"Normal_higher"
"C2orf50","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.91604559094164,0.281516579850085,19.9621218540619,0.000187581312336121,0.00311397428565064,"ER_Positive_higher"
"TRIP10","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.46023983496801,4.57534883121903,22.8982148120749,0.000188001749277102,0.00311750525016738,"Normal_higher"
"LANCL1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.79730185229986,3.43437139021989,22.8745299075006,0.000188817007966422,0.003126851526634,"ER_Positive_higher"
"RP11-156K13.1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.38771722575664,1.41964984798348,21.3613028081336,0.000188982097331714,0.003126851526634,"ER_Positive_higher"
"INPP5J","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.06044702560105,2.89839005381917,22.7761635975218,0.000189737948961847,0.00313590022034189,"ER_Positive_higher"
"TMEM11","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.70785613392392,5.52495191702177,22.8476169436933,0.000191871582632309,0.00316420290504658,"Normal_higher"
"ANKRD35","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.78999102594969,1.64756409541797,20.750277194043,0.000191872102591617,0.00316420290504658,"Normal_higher"
"TYROBP","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.09788956430842,1.21432474446242,21.1940170879783,0.00019269358062339,0.00317134847912272,"ER_Positive_higher"
"POU2F2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.81012192023648,1.51097500566905,20.5051986077963,0.000192728047775033,0.00317134847912272,"Normal_higher"
"HOXB7","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.82196131268907,3.22795332914141,22.5986334423156,0.000193195857285542,0.0031755643267077,"ER_Positive_higher"
"CMSS1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.25258408935814,5.4658358461844,22.7836565254837,0.000193972013061945,0.00318483369805319,"Normal_higher"
"CDC20","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.0929199635629,1.23127649239933,20.4758327259587,0.000194734885573302,0.00319386494841372,"Normal_higher"
"SNX3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.45566030790999,7.50880526169207,22.7616686436362,0.000195205242430998,0.00319615527163148,"Normal_higher"
"GJB2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.17636167191473,1.56575608581114,20.8595359230838,0.000195582460428861,0.00319615527163148,"Normal_higher"
"HMHA1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.02309378317711,4.09214119372701,22.750351449374,0.000195890961381755,0.00319615527163148,"ER_Positive_higher"
"REXO4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.15153650053755,4.74229041223579,22.6754416861724,0.000196019703830461,0.00319615527163148,"Normal_higher"
"ELOVL6","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.8612575972763,2.63838255233879,21.7825459436933,0.00019605478823024,0.00319615527163148,"Normal_higher"
