pert_id,pert_iname,cell_lines_tested.x,median_cellline_score,mean_cellline_score,best_cellline_score,worst_cellline_score,compound_rank,cell_lines_tested.y,positive_cell_lines,negative_cell_lines,consistent_reversal,robust_rank
BRD-K97061094,azacyclonol,1,-0.06415805805660532,-0.06415805805660532,-0.06415805805660532,-0.06415805805660532,4248,1,0,1,FALSE,4248
BRD-K36660044,bufexamac,1,-0.064237750947305855,-0.064237750947305855,-0.064237750947305855,-0.064237750947305855,4249,1,0,1,FALSE,4249
BRD-K91511962,desoxycortone,1,-0.06425062220258507,-0.06425062220258507,-0.06425062220258507,-0.06425062220258507,4250,1,0,1,FALSE,4250
BRD-K36248164,etretinate,1,-0.06437485454955078,-0.06437485454955078,-0.06437485454955078,-0.06437485454955078,4251,1,0,1,FALSE,4251
BRD-K82381502,acetylcholine,1,-0.06460807677341618,-0.06460807677341618,-0.06460807677341618,-0.06460807677341618,4252,1,0,1,FALSE,4252
BRD-K12040459,AT7867,5,-0.06480385765694327,-0.12760107065425097,0.03439012131565929,-0.40727394761779534,4253,5,1,4,FALSE,4253
BRD-K05977355,fluconazole,1,-0.06488856517098124,-0.06488856517098124,-0.06488856517098124,-0.06488856517098124,4254,1,0,1,FALSE,4254
BRD-K03354784,BRD-K03354784,1,-0.06507320707861726,-0.06507320707861726,-0.06507320707861726,-0.06507320707861726,4255,1,0,1,FALSE,4255
BRD-A36165599,BRD-A36165599,1,-0.0652427009053258,-0.0652427009053258,-0.0652427009053258,-0.0652427009053258,4256,1,0,1,FALSE,4256
BRD-K03704870,BRD-K03704870,1,-0.06551720017749792,-0.06551720017749792,-0.06551720017749792,-0.06551720017749792,4257,1,0,1,FALSE,4257
BRD-K48488978,YM-201636,5,-0.06553292105450949,-0.016439772694197517,0.3922082717847937,-0.34473011728906655,4258,5,2,3,FALSE,4258
BRD-K25536815,BRD-K25536815,1,-0.06553660425747453,-0.06553660425747453,-0.06553660425747453,-0.06553660425747453,4259,1,0,1,FALSE,4259
BRD-A41451487,PK-11195,1,-0.0655650936556902,-0.0655650936556902,-0.0655650936556902,-0.0655650936556902,4260,1,0,1,FALSE,4260
BRD-K18905250,ST-91,1,-0.06560375867372813,-0.06560375867372813,-0.06560375867372813,-0.06560375867372813,4261,1,0,1,FALSE,4261
BRD-A74269027,isoxsuprine,1,-0.06564667681261868,-0.06564667681261868,-0.06564667681261868,-0.06564667681261868,4262,1,0,1,FALSE,4262
BRD-K79092138,nitrofural,1,-0.06569781128381366,-0.06569781128381366,-0.06569781128381366,-0.06569781128381366,4263,1,0,1,FALSE,4263
BRD-K06748700,BRD-K06748700,1,-0.06581338919479464,-0.06581338919479464,-0.06581338919479464,-0.06581338919479464,4264,1,0,1,FALSE,4264
BRD-K88964386,BRD-K88964386,1,-0.06582548338057816,-0.06582548338057816,-0.06582548338057816,-0.06582548338057816,4265,1,0,1,FALSE,4265
BRD-K51454562,BRD-K51454562,1,-0.0658304043153835,-0.0658304043153835,-0.0658304043153835,-0.0658304043153835,4266,1,0,1,FALSE,4266
BRD-K74951051,BRD-K74951051,1,-0.0659136447544393,-0.0659136447544393,-0.0659136447544393,-0.0659136447544393,4267,1,0,1,FALSE,4267
BRD-K80396088,gliquidone,1,-0.06591930720707365,-0.06591930720707365,-0.06591930720707365,-0.06591930720707365,4268,1,0,1,FALSE,4268
BRD-K07101857,BRD-K07101857,1,-0.06596314296572311,-0.06596314296572311,-0.06596314296572311,-0.06596314296572311,4269,1,0,1,FALSE,4269
BRD-K50002132,TBEP,1,-0.06621209694428153,-0.06621209694428153,-0.06621209694428153,-0.06621209694428153,4270,1,0,1,FALSE,4270
BRD-K15230829,BRD-K15230829,1,-0.06621846800352678,-0.06621846800352678,-0.06621846800352678,-0.06621846800352678,4271,1,0,1,FALSE,4271
BRD-K69650333,idarubicin,1,-0.06625423381344343,-0.06625423381344343,-0.06625423381344343,-0.06625423381344343,4272,1,0,1,FALSE,4272
BRD-K04146668,GW-441756,1,-0.0665359791894754,-0.0665359791894754,-0.0665359791894754,-0.0665359791894754,4273,1,0,1,FALSE,4273
BRD-K37949327,etidronic-acid,1,-0.06656674065074646,-0.06656674065074646,-0.06656674065074646,-0.06656674065074646,4274,1,0,1,FALSE,4274
BRD-K90864987,cobalt(II)-chloride,1,-0.06669660342827252,-0.06669660342827252,-0.06669660342827252,-0.06669660342827252,4275,1,0,1,FALSE,4275
BRD-K57087594,SA-1459261,1,-0.06670415810191874,-0.06670415810191874,-0.06670415810191874,-0.06670415810191874,4276,1,0,1,FALSE,4276
BRD-K51276371,aloisine,1,-0.06678861027482397,-0.06678861027482397,-0.06678861027482397,-0.06678861027482397,4277,1,0,1,FALSE,4277
BRD-K67100011,pivmecillinam,1,-0.06694563951703145,-0.06694563951703145,-0.06694563951703145,-0.06694563951703145,4278,1,0,1,FALSE,4278
BRD-K86565213,BRD-K86565213,1,-0.06696117556265982,-0.06696117556265982,-0.06696117556265982,-0.06696117556265982,4279,1,0,1,FALSE,4279
BRD-K41335306,BRD-K41335306,1,-0.06705694176141021,-0.06705694176141021,-0.06705694176141021,-0.06705694176141021,4280,1,0,1,FALSE,4280
BRD-A83855350,naltrexone,1,-0.06711009092501574,-0.06711009092501574,-0.06711009092501574,-0.06711009092501574,4281,1,0,1,FALSE,4281
BRD-K28075147,biochanin-a,1,-0.06721048897271148,-0.06721048897271148,-0.06721048897271148,-0.06721048897271148,4282,1,0,1,FALSE,4282
BRD-K17969842,BRD-K17969842,1,-0.06733155664875387,-0.06733155664875387,-0.06733155664875387,-0.06733155664875387,4283,1,0,1,FALSE,4283
BRD-K11636097,JNJ-7706621,1,-0.06738479973544041,-0.06738479973544041,-0.06738479973544041,-0.06738479973544041,4284,1,0,1,FALSE,4284
BRD-K56700933,phenethyl-isothiocyanate,1,-0.06739468430557234,-0.06739468430557234,-0.06739468430557234,-0.06739468430557234,4285,1,0,1,FALSE,4285
BRD-K25375605,BRD-K25375605,1,-0.06752284776716391,-0.06752284776716391,-0.06752284776716391,-0.06752284776716391,4286,1,0,1,FALSE,4286
BRD-A76229785,lymecycline,1,-0.067546366805324,-0.067546366805324,-0.067546366805324,-0.067546366805324,4287,1,0,1,FALSE,4287
BRD-A20126139,medrysone,1,-0.06767771244238195,-0.06767771244238195,-0.06767771244238195,-0.06767771244238195,4288,1,0,1,FALSE,4288
BRD-K92993117,BRD-K92993117,1,-0.06771865205850962,-0.06771865205850962,-0.06771865205850962,-0.06771865205850962,4289,1,0,1,FALSE,4289
BRD-K06753942,nobiletin,1,-0.06788520667652324,-0.06788520667652324,-0.06788520667652324,-0.06788520667652324,4290,1,0,1,FALSE,4290
BRD-K18747403,BRD-K18747403,1,-0.06808509514086579,-0.06808509514086579,-0.06808509514086579,-0.06808509514086579,4291,1,0,1,FALSE,4291
BRD-K66353228,zoxazolamine,1,-0.06821228408834927,-0.06821228408834927,-0.06821228408834927,-0.06821228408834927,4292,1,0,1,FALSE,4292
BRD-K40711313,VU-0424182-2,1,-0.0682183817999967,-0.0682183817999967,-0.0682183817999967,-0.0682183817999967,4293,1,0,1,FALSE,4293
BRD-A28940325,trichlormethiazide,1,-0.06826060678312244,-0.06826060678312244,-0.06826060678312244,-0.06826060678312244,4294,1,0,1,FALSE,4294
BRD-K42687792,BRD-K42687792,1,-0.06834438797423734,-0.06834438797423734,-0.06834438797423734,-0.06834438797423734,4295,1,0,1,FALSE,4295
BRD-K86161929,cortisone,1,-0.06835172977870024,-0.06835172977870024,-0.06835172977870024,-0.06835172977870024,4296,1,0,1,FALSE,4296
BRD-K84102257,BRD-K84102257,1,-0.06843855737282574,-0.06843855737282574,-0.06843855737282574,-0.06843855737282574,4297,1,0,1,FALSE,4297
BRD-A02481876,importazole,1,-0.06863765561019634,-0.06863765561019634,-0.06863765561019634,-0.06863765561019634,4298,1,0,1,FALSE,4298
BRD-K35514965,BRD-K35514965,1,-0.06866777377251708,-0.06866777377251708,-0.06866777377251708,-0.06866777377251708,4299,1,0,1,FALSE,4299
BRD-A62071884,siguazodan,1,-0.0687216139437757,-0.0687216139437757,-0.0687216139437757,-0.0687216139437757,4300,1,0,1,FALSE,4300
BRD-K07967886,BRD-K07967886,1,-0.06883017095856493,-0.06883017095856493,-0.06883017095856493,-0.06883017095856493,4301,1,0,1,FALSE,4301
BRD-K38634661,BRD-K38634661,1,-0.06889034951429546,-0.06889034951429546,-0.06889034951429546,-0.06889034951429546,4302,1,0,1,FALSE,4302
BRD-K23935793,BRD-K23935793,1,-0.06890990729008292,-0.06890990729008292,-0.06890990729008292,-0.06890990729008292,4303,1,0,1,FALSE,4303
BRD-K83963101,MLN-8054,5,-0.06898822118350041,-0.09082057995564204,0.2012654726023454,-0.5644883402806375,4304,5,2,3,FALSE,4304
BRD-K08109516,L-701324,1,-0.06916742351898335,-0.06916742351898335,-0.06916742351898335,-0.06916742351898335,4305,1,0,1,FALSE,4305
BRD-K19507340,megestrol,1,-0.06927694072698293,-0.06927694072698293,-0.06927694072698293,-0.06927694072698293,4306,1,0,1,FALSE,4306
BRD-K77480336,BRD-K77480336,1,-0.06929419273468534,-0.06929419273468534,-0.06929419273468534,-0.06929419273468534,4307,1,0,1,FALSE,4307
BRD-K03048862,SA-1939938,1,-0.06933523064213643,-0.06933523064213643,-0.06933523064213643,-0.06933523064213643,4308,1,0,1,FALSE,4308
BRD-K54556307,ethambutol,1,-0.06934700557098585,-0.06934700557098585,-0.06934700557098585,-0.06934700557098585,4309,1,0,1,FALSE,4309
BRD-K39289507,BRD-K39289507,1,-0.06935906837515672,-0.06935906837515672,-0.06935906837515672,-0.06935906837515672,4310,1,0,1,FALSE,4310
BRD-K01649396,indatraline,1,-0.06947159429021679,-0.06947159429021679,-0.06947159429021679,-0.06947159429021679,4311,1,0,1,FALSE,4311
BRD-A29721261,BRD-A29721261,1,-0.06953474808833215,-0.06953474808833215,-0.06953474808833215,-0.06953474808833215,4312,1,0,1,FALSE,4312
BRD-K26815099,BRD-K26815099,1,-0.06954070441903581,-0.06954070441903581,-0.06954070441903581,-0.06954070441903581,4313,1,0,1,FALSE,4313
BRD-K36895979,BRD-K36895979,1,-0.06958145795388206,-0.06958145795388206,-0.06958145795388206,-0.06958145795388206,4314,1,0,1,FALSE,4314
BRD-K85606544,neratinib,5,-0.06958851609031397,-0.13760584318186028,0.10653253947523972,-0.5215761654172881,4315,5,2,3,FALSE,4315
BRD-K66538826,amuvatinib,5,-0.06961031755440439,-0.06852296947948402,0.2828965682343508,-0.43251592414972645,4316,5,2,3,FALSE,4316
BRD-K99545815,PF-562271,5,-0.06978476098359482,-0.07730721632444322,0.1272165124756379,-0.3152795784075334,4317,5,2,3,FALSE,4317
BRD-K74711637,BRD-K74711637,1,-0.06992714019878393,-0.06992714019878393,-0.06992714019878393,-0.06992714019878393,4318,1,0,1,FALSE,4318
BRD-K99174507,cardiogenol-c,1,-0.06992855179691129,-0.06992855179691129,-0.06992855179691129,-0.06992855179691129,4319,1,0,1,FALSE,4319
BRD-K98174813,chlorzoxazone,1,-0.07006526914507852,-0.07006526914507852,-0.07006526914507852,-0.07006526914507852,4320,1,0,1,FALSE,4320
BRD-K32330832,VER-155008,1,-0.07015999728066082,-0.07015999728066082,-0.07015999728066082,-0.07015999728066082,4321,1,0,1,FALSE,4321
BRD-K61923775,PSH-003,1,-0.0701697803368807,-0.0701697803368807,-0.0701697803368807,-0.0701697803368807,4322,1,0,1,FALSE,4322
BRD-K94070024,depomedrol,1,-0.07022802081667734,-0.07022802081667734,-0.07022802081667734,-0.07022802081667734,4323,1,0,1,FALSE,4323
BRD-K39522184,BRD-K39522184,1,-0.07025292153536304,-0.07025292153536304,-0.07025292153536304,-0.07025292153536304,4324,1,0,1,FALSE,4324
BRD-K87210992,pancuronium,1,-0.0702587237138765,-0.0702587237138765,-0.0702587237138765,-0.0702587237138765,4325,1,0,1,FALSE,4325
BRD-K89451433,BRD-K89451433,1,-0.07032044696542011,-0.07032044696542011,-0.07032044696542011,-0.07032044696542011,4326,1,0,1,FALSE,4326
BRD-K47808476,BRD-K47808476,1,-0.07033426972386961,-0.07033426972386961,-0.07033426972386961,-0.07033426972386961,4327,1,0,1,FALSE,4327
BRD-K54095730,CMPD-1,1,-0.07033449052592433,-0.07033449052592433,-0.07033449052592433,-0.07033449052592433,4328,1,0,1,FALSE,4328
BRD-K35531059,molsidomine,1,-0.07038753075585494,-0.07038753075585494,-0.07038753075585494,-0.07038753075585494,4329,1,0,1,FALSE,4329
BRD-K78687850,BRD-K78687850,1,-0.07054440146734961,-0.07054440146734961,-0.07054440146734961,-0.07054440146734961,4330,1,0,1,FALSE,4330
BRD-K73589491,nizatidine,1,-0.07054836910325817,-0.07054836910325817,-0.07054836910325817,-0.07054836910325817,4331,1,0,1,FALSE,4331
BRD-K69040870,BRD-K69040870,1,-0.07059593132323416,-0.07059593132323416,-0.07059593132323416,-0.07059593132323416,4332,1,0,1,FALSE,4332
BRD-K81418486,vorinostat,1,-0.07070790348650083,-0.07070790348650083,-0.07070790348650083,-0.07070790348650083,4333,1,0,1,FALSE,4333
BRD-K73700643,BRD-K73700643,1,-0.07072258669314194,-0.07072258669314194,-0.07072258669314194,-0.07072258669314194,4334,1,0,1,FALSE,4334
BRD-K03384561,roquinimex,1,-0.07074950822233728,-0.07074950822233728,-0.07074950822233728,-0.07074950822233728,4335,1,0,1,FALSE,4335
BRD-U82589721,HG-5-113-01,1,-0.07074965440978132,-0.07074965440978132,-0.07074965440978132,-0.07074965440978132,4336,1,0,1,FALSE,4336
BRD-K37060179,BRD-K37060179,1,-0.07084434337373947,-0.07084434337373947,-0.07084434337373947,-0.07084434337373947,4337,1,0,1,FALSE,4337
BRD-A90131694,alclometasone,1,-0.07091522673335003,-0.07091522673335003,-0.07091522673335003,-0.07091522673335003,4338,1,0,1,FALSE,4338
BRD-K59456551,methotrexate,1,-0.07096294586192828,-0.07096294586192828,-0.07096294586192828,-0.07096294586192828,4339,1,0,1,FALSE,4339
BRD-K47448802,BRD-K47448802,1,-0.07109120119246612,-0.07109120119246612,-0.07109120119246612,-0.07109120119246612,4340,1,0,1,FALSE,4340
BRD-K66198023,losartan,1,-0.07124710111024102,-0.07124710111024102,-0.07124710111024102,-0.07124710111024102,4341,1,0,1,FALSE,4341
BRD-K12102668,nialamide,1,-0.07124794923158953,-0.07124794923158953,-0.07124794923158953,-0.07124794923158953,4342,1,0,1,FALSE,4342
BRD-K73602693,BRD-K73602693,1,-0.07125318583575334,-0.07125318583575334,-0.07125318583575334,-0.07125318583575334,4343,1,0,1,FALSE,4343
BRD-K74767048,BRD-K74767048,1,-0.07141048697245538,-0.07141048697245538,-0.07141048697245538,-0.07141048697245538,4344,1,0,1,FALSE,4344
BRD-K13571841,pepstatin,1,-0.07141259647706986,-0.07141259647706986,-0.07141259647706986,-0.07141259647706986,4345,1,0,1,FALSE,4345
BRD-A38749782,fludrocortisone-acetate,1,-0.07152538718955571,-0.07152538718955571,-0.07152538718955571,-0.07152538718955571,4346,1,0,1,FALSE,4346
BRD-K37846922,"3,3'-diindolylmethane",1,-0.07163411131423936,-0.07163411131423936,-0.07163411131423936,-0.07163411131423936,4347,1,0,1,FALSE,4347
BRD-K58292285,SA-1921085,1,-0.07171107644514942,-0.07171107644514942,-0.07171107644514942,-0.07171107644514942,4348,1,0,1,FALSE,4348
BRD-K60774644,BRD-K60774644,1,-0.0717445857813804,-0.0717445857813804,-0.0717445857813804,-0.0717445857813804,4349,1,0,1,FALSE,4349
BRD-K79905821,gabazine,1,-0.07181981118921693,-0.07181981118921693,-0.07181981118921693,-0.07181981118921693,4350,1,0,1,FALSE,4350
BRD-K49687221,BRD-K49687221,1,-0.07189499694637096,-0.07189499694637096,-0.07189499694637096,-0.07189499694637096,4351,1,0,1,FALSE,4351
BRD-K60571253,BRD-K60571253,1,-0.07213315039631893,-0.07213315039631893,-0.07213315039631893,-0.07213315039631893,4352,1,0,1,FALSE,4352
BRD-K79602928,metformin,1,-0.07218804006648155,-0.07218804006648155,-0.07218804006648155,-0.07218804006648155,4353,1,0,1,FALSE,4353
BRD-K19004531,BRD-K19004531,1,-0.07234403845556353,-0.07234403845556353,-0.07234403845556353,-0.07234403845556353,4354,1,0,1,FALSE,4354
BRD-K15392449,SA-1457187,1,-0.07239324401816834,-0.07239324401816834,-0.07239324401816834,-0.07239324401816834,4355,1,0,1,FALSE,4355
BRD-A61392169,eliprodil,1,-0.07239797309516374,-0.07239797309516374,-0.07239797309516374,-0.07239797309516374,4356,1,0,1,FALSE,4356
BRD-A43809092,clobutinol,1,-0.07242753249034903,-0.07242753249034903,-0.07242753249034903,-0.07242753249034903,4357,1,0,1,FALSE,4357
BRD-K53226837,cycloserine,1,-0.072446646266397,-0.072446646266397,-0.072446646266397,-0.072446646266397,4358,1,0,1,FALSE,4358
BRD-K41051431,mecillinam,1,-0.07246964010004317,-0.07246964010004317,-0.07246964010004317,-0.07246964010004317,4359,1,0,1,FALSE,4359
BRD-K08252256,diclofenac,1,-0.07249449169473202,-0.07249449169473202,-0.07249449169473202,-0.07249449169473202,4360,1,0,1,FALSE,4360
BRD-K76357752,BRD-K76357752,1,-0.07253191762676953,-0.07253191762676953,-0.07253191762676953,-0.07253191762676953,4361,1,0,1,FALSE,4361
BRD-K79459005,BRD-K79459005,1,-0.07254044830596205,-0.07254044830596205,-0.07254044830596205,-0.07254044830596205,4362,1,0,1,FALSE,4362
BRD-K58601216,SA-1922927,1,-0.07255001684152815,-0.07255001684152815,-0.07255001684152815,-0.07255001684152815,4363,1,0,1,FALSE,4363
BRD-K86350435,DAC-012,1,-0.07255379040444843,-0.07255379040444843,-0.07255379040444843,-0.07255379040444843,4364,1,0,1,FALSE,4364
BRD-A81045722,BRD-A81045722,1,-0.07256534231427657,-0.07256534231427657,-0.07256534231427657,-0.07256534231427657,4365,1,0,1,FALSE,4365
BRD-A44701612,dihydroergocristine,1,-0.07259215601853136,-0.07259215601853136,-0.07259215601853136,-0.07259215601853136,4366,1,0,1,FALSE,4366
BRD-K26211296,BRD-K26211296,1,-0.07264664028204491,-0.07264664028204491,-0.07264664028204491,-0.07264664028204491,4367,1,0,1,FALSE,4367
BRD-K48969316,BRD-K48969316,1,-0.0727932818104984,-0.0727932818104984,-0.0727932818104984,-0.0727932818104984,4368,1,0,1,FALSE,4368
BRD-K99532291,SPB02303,1,-0.07296910369519309,-0.07296910369519309,-0.07296910369519309,-0.07296910369519309,4369,1,0,1,FALSE,4369
BRD-K72542090,clodronic-acid,1,-0.07298012307311316,-0.07298012307311316,-0.07298012307311316,-0.07298012307311316,4370,1,0,1,FALSE,4370
BRD-K55612480,BRD-K55612480,1,-0.07317451987239662,-0.07317451987239662,-0.07317451987239662,-0.07317451987239662,4371,1,0,1,FALSE,4371
BRD-K65146499,nabumetone,1,-0.07319458839446262,-0.07319458839446262,-0.07319458839446262,-0.07319458839446262,4372,1,0,1,FALSE,4372
BRD-A36074203,remacemide,1,-0.07342451068988187,-0.07342451068988187,-0.07342451068988187,-0.07342451068988187,4373,1,0,1,FALSE,4373
BRD-K73251053,clorgiline,1,-0.07344595662863689,-0.07344595662863689,-0.07344595662863689,-0.07344595662863689,4374,1,0,1,FALSE,4374
BRD-K05672354,BRD-K05672354,1,-0.07353056404533809,-0.07353056404533809,-0.07353056404533809,-0.07353056404533809,4375,1,0,1,FALSE,4375
BRD-K96539190,BRD-K96539190,1,-0.07364757685079987,-0.07364757685079987,-0.07364757685079987,-0.07364757685079987,4376,1,0,1,FALSE,4376
BRD-K51095933,estropipate,1,-0.07368458618124873,-0.07368458618124873,-0.07368458618124873,-0.07368458618124873,4377,1,0,1,FALSE,4377
BRD-K69260336,pivampicillin,1,-0.07372550770078411,-0.07372550770078411,-0.07372550770078411,-0.07372550770078411,4378,1,0,1,FALSE,4378
BRD-K40445382,SA-1457188,1,-0.07390953041012871,-0.07390953041012871,-0.07390953041012871,-0.07390953041012871,4379,1,0,1,FALSE,4379
BRD-A02759312,betaxolol,1,-0.07392712891290287,-0.07392712891290287,-0.07392712891290287,-0.07392712891290287,4380,1,0,1,FALSE,4380
BRD-K16309743,BRD-K16309743,1,-0.0739535673100798,-0.0739535673100798,-0.0739535673100798,-0.0739535673100798,4381,1,0,1,FALSE,4381
BRD-K13027675,fluorometholone,1,-0.07397504355299418,-0.07397504355299418,-0.07397504355299418,-0.07397504355299418,4382,1,0,1,FALSE,4382
BRD-A35511923,L-803087,1,-0.07400056690661254,-0.07400056690661254,-0.07400056690661254,-0.07400056690661254,4383,1,0,1,FALSE,4383
BRD-K23933163,cloxacillin,1,-0.07412584202415047,-0.07412584202415047,-0.07412584202415047,-0.07412584202415047,4384,1,0,1,FALSE,4384
BRD-K89546934,BRD-K89546934,1,-0.07422626003153318,-0.07422626003153318,-0.07422626003153318,-0.07422626003153318,4385,1,0,1,FALSE,4385
BRD-K51471001,demecarium,1,-0.07423146244227481,-0.07423146244227481,-0.07423146244227481,-0.07423146244227481,4386,1,0,1,FALSE,4386
BRD-K20338176,cefaclor,1,-0.07447907214696331,-0.07447907214696331,-0.07447907214696331,-0.07447907214696331,4387,1,0,1,FALSE,4387
BRD-A04706586,bucladesine,1,-0.07483898281845089,-0.07483898281845089,-0.07483898281845089,-0.07483898281845089,4388,1,0,1,FALSE,4388
BRD-K22816026,SA-1459167,1,-0.07487276465755037,-0.07487276465755037,-0.07487276465755037,-0.07487276465755037,4389,1,0,1,FALSE,4389
BRD-K33305493,BRD-K33305493,1,-0.07489965139170766,-0.07489965139170766,-0.07489965139170766,-0.07489965139170766,4390,1,0,1,FALSE,4390
BRD-K07762753,aminopurvalanol-a,1,-0.07520476913777288,-0.07520476913777288,-0.07520476913777288,-0.07520476913777288,4391,1,0,1,FALSE,4391
BRD-K41431262,BRD-K41431262,1,-0.07521801186211007,-0.07521801186211007,-0.07521801186211007,-0.07521801186211007,4392,1,0,1,FALSE,4392
BRD-K77286328,reversine,1,-0.07527585201655383,-0.07527585201655383,-0.07527585201655383,-0.07527585201655383,4393,1,0,1,FALSE,4393
BRD-K67439147,SIB-1893,1,-0.07532050102182997,-0.07532050102182997,-0.07532050102182997,-0.07532050102182997,4394,1,0,1,FALSE,4394
BRD-K64272762,BRD-K64272762,1,-0.07537987726255,-0.07537987726255,-0.07537987726255,-0.07537987726255,4395,1,0,1,FALSE,4395
BRD-K42918627,GSK-2126458,5,-0.07539932646134864,-0.09912651460399288,0.20014913392105674,-0.34975854414496177,4396,5,2,3,FALSE,4396
BRD-A92651262,nalbuphine,1,-0.07554994318653241,-0.07554994318653241,-0.07554994318653241,-0.07554994318653241,4397,1,0,1,FALSE,4397
BRD-A06641369,BRD-A06641369,1,-0.07561626547858147,-0.07561626547858147,-0.07561626547858147,-0.07561626547858147,4398,1,0,1,FALSE,4398
